DOY_Cont,Label,Depth,SM_%
352.19791667,SM_Depth_4,0.5,11.6
352.19791667,SM_Depth_5,1,9.1
352.19791667,SM_Depth_7,2.5,4.5
352.19791667,SM_Depth_6,2,6.8
352.19791667,SM_Depth_8,2.7,5.4
352.19791667,SM_Depth_9,3,13.8
352.20833333,SM_Depth_1,0.05,16.3
352.20833333,SM_Depth_2,0.1,14.5
352.20833333,SM_Depth_3,0.2,13.5
352.20833333,SM_Depth_4,0.5,11.6
352.20833333,SM_Depth_5,1,9.1
352.20833333,SM_Depth_7,2.5,4.5
352.20833333,SM_Depth_6,2,6.8
352.20833333,SM_Depth_8,2.7,5.4
352.20833333,SM_Depth_9,3,13.8
352.21875,SM_Depth_1,0.05,16.3
352.21875,SM_Depth_2,0.1,14.5
352.21875,SM_Depth_3,0.2,13.5
352.21875,SM_Depth_4,0.5,11.6
352.21875,SM_Depth_5,1,9.1
352.21875,SM_Depth_7,2.5,4.5
352.21875,SM_Depth_6,2,6.8
352.21875,SM_Depth_8,2.7,5.4
352.21875,SM_Depth_9,3,13.8
352.22916667,SM_Depth_1,0.05,16.3
352.22916667,SM_Depth_2,0.1,14.5
352.22916667,SM_Depth_3,0.2,13.5
352.22916667,SM_Depth_4,0.5,11.6
352.22916667,SM_Depth_5,1,9.1
352.22916667,SM_Depth_7,2.5,4.5
352.22916667,SM_Depth_6,2,6.8
352.22916667,SM_Depth_8,2.7,5.4
352.22916667,SM_Depth_9,3,13.8
352.23958333,SM_Depth_1,0.05,16.3
352.23958333,SM_Depth_2,0.1,14.5
352.23958333,SM_Depth_3,0.2,13.5
352.23958333,SM_Depth_4,0.5,11.6
352.23958333,SM_Depth_5,1,9.1
352.23958333,SM_Depth_7,2.5,4.5
352.23958333,SM_Depth_6,2,6.8
352.23958333,SM_Depth_8,2.7,5.4
352.23958333,SM_Depth_9,3,13.8
352.25,SM_Depth_1,0.05,16.3
352.25,SM_Depth_2,0.1,14.5
352.25,SM_Depth_3,0.2,13.5
352.25,SM_Depth_4,0.5,11.6
352.25,SM_Depth_5,1,9.1
352.25,SM_Depth_7,2.5,4.5
352.25,SM_Depth_6,2,6.8
352.25,SM_Depth_8,2.7,5.4
352.25,SM_Depth_9,3,13.8
352.26041667,SM_Depth_1,0.05,16.2
352.26041667,SM_Depth_2,0.1,14.5
352.26041667,SM_Depth_3,0.2,13.5
352.26041667,SM_Depth_4,0.5,11.6
352.26041667,SM_Depth_5,1,9.1
352.26041667,SM_Depth_7,2.5,4.5
352.26041667,SM_Depth_6,2,6.8
352.26041667,SM_Depth_8,2.7,5.4
352.26041667,SM_Depth_9,3,13.8
352.27083333,SM_Depth_1,0.05,16.2
352.27083333,SM_Depth_2,0.1,14.5
352.27083333,SM_Depth_3,0.2,13.5
352.27083333,SM_Depth_4,0.5,11.6
352.27083333,SM_Depth_5,1,9.1
352.27083333,SM_Depth_7,2.5,4.5
352.27083333,SM_Depth_6,2,6.8
352.27083333,SM_Depth_8,2.7,5.4
352.27083333,SM_Depth_9,3,13.8
352.28125,SM_Depth_1,0.05,16.2
352.28125,SM_Depth_2,0.1,14.5
352.28125,SM_Depth_3,0.2,13.5
352.28125,SM_Depth_4,0.5,11.6
352.28125,SM_Depth_5,1,9.1
352.28125,SM_Depth_7,2.5,4.5
352.28125,SM_Depth_6,2,6.8
352.28125,SM_Depth_8,2.7,5.4
352.28125,SM_Depth_9,3,13.8
352.29166667,SM_Depth_1,0.05,16.2
352.29166667,SM_Depth_2,0.1,14.5
352.29166667,SM_Depth_3,0.2,13.5
352.29166667,SM_Depth_4,0.5,11.6
352.29166667,SM_Depth_5,1,9.1
352.29166667,SM_Depth_7,2.5,4.5
352.29166667,SM_Depth_6,2,6.8
352.29166667,SM_Depth_8,2.7,5.4
352.29166667,SM_Depth_9,3,13.8
352.30208333,SM_Depth_1,0.05,16.2
352.30208333,SM_Depth_2,0.1,14.5
352.30208333,SM_Depth_3,0.2,13.5
352.30208333,SM_Depth_4,0.5,11.6
352.30208333,SM_Depth_5,1,9.1
352.30208333,SM_Depth_7,2.5,4.5
352.30208333,SM_Depth_6,2,6.8
352.30208333,SM_Depth_8,2.7,5.4
352.30208333,SM_Depth_9,3,13.8
352.3125,SM_Depth_1,0.05,16.2
352.3125,SM_Depth_2,0.1,14.5
352.3125,SM_Depth_3,0.2,13.5
352.3125,SM_Depth_4,0.5,11.6
352.3125,SM_Depth_5,1,9.1
352.3125,SM_Depth_7,2.5,4.5
352.3125,SM_Depth_6,2,6.8
352.3125,SM_Depth_8,2.7,5.4
352.3125,SM_Depth_9,3,13.8
352.32291667,SM_Depth_1,0.05,16.2
352.32291667,SM_Depth_2,0.1,14.5
352.32291667,SM_Depth_3,0.2,13.5
352.32291667,SM_Depth_4,0.5,11.6
352.32291667,SM_Depth_5,1,9.1
352.32291667,SM_Depth_7,2.5,4.5
352.32291667,SM_Depth_6,2,6.8
352.32291667,SM_Depth_8,2.7,5.4
352.32291667,SM_Depth_9,3,13.8
352.33333333,SM_Depth_1,0.05,16.2
352.33333333,SM_Depth_2,0.1,14.5
352.33333333,SM_Depth_3,0.2,13.5
352.33333333,SM_Depth_4,0.5,11.6
352.33333333,SM_Depth_5,1,9.1
352.33333333,SM_Depth_7,2.5,4.5
352.33333333,SM_Depth_6,2,6.8
352.33333333,SM_Depth_8,2.7,5.4
352.33333333,SM_Depth_9,3,13.8
352.34375,SM_Depth_1,0.05,16.2
352.34375,SM_Depth_2,0.1,14.5
352.34375,SM_Depth_3,0.2,13.5
352.34375,SM_Depth_4,0.5,11.6
352.34375,SM_Depth_5,1,9.1
352.34375,SM_Depth_7,2.5,4.5
352.34375,SM_Depth_6,2,6.8
352.34375,SM_Depth_8,2.7,5.4
352.34375,SM_Depth_9,3,13.8
352.35416667,SM_Depth_1,0.05,16.2
352.35416667,SM_Depth_2,0.1,14.5
352.35416667,SM_Depth_3,0.2,13.5
352.35416667,SM_Depth_4,0.5,11.6
352.35416667,SM_Depth_5,1,9.1
352.35416667,SM_Depth_7,2.5,4.5
352.35416667,SM_Depth_6,2,6.8
352.35416667,SM_Depth_8,2.7,5.4
352.35416667,SM_Depth_9,3,13.8
352.36458333,SM_Depth_1,0.05,16.2
352.36458333,SM_Depth_2,0.1,14.5
352.36458333,SM_Depth_3,0.2,13.5
352.36458333,SM_Depth_4,0.5,11.6
352.36458333,SM_Depth_5,1,9.1
352.36458333,SM_Depth_7,2.5,4.5
352.36458333,SM_Depth_6,2,6.8
352.36458333,SM_Depth_8,2.7,5.4
352.36458333,SM_Depth_9,3,13.8
352.375,SM_Depth_1,0.05,16.2
352.375,SM_Depth_2,0.1,14.5
352.375,SM_Depth_3,0.2,13.5
352.375,SM_Depth_4,0.5,11.6
352.375,SM_Depth_5,1,9.1
352.375,SM_Depth_7,2.5,4.5
352.375,SM_Depth_6,2,6.8
352.375,SM_Depth_8,2.7,5.4
352.375,SM_Depth_9,3,13.8
352.38541667,SM_Depth_1,0.05,16.2
352.38541667,SM_Depth_2,0.1,14.5
352.38541667,SM_Depth_3,0.2,13.5
352.38541667,SM_Depth_4,0.5,11.6
352.38541667,SM_Depth_5,1,9.1
352.38541667,SM_Depth_7,2.5,4.5
352.38541667,SM_Depth_6,2,6.8
352.38541667,SM_Depth_8,2.7,5.4
352.38541667,SM_Depth_9,3,13.8
352.39583333,SM_Depth_1,0.05,16.3
352.39583333,SM_Depth_2,0.1,14.5
352.39583333,SM_Depth_3,0.2,13.5
352.39583333,SM_Depth_4,0.5,11.5
352.39583333,SM_Depth_5,1,9.1
352.39583333,SM_Depth_7,2.5,4.5
352.39583333,SM_Depth_6,2,6.8
352.39583333,SM_Depth_8,2.7,5.4
352.39583333,SM_Depth_9,3,13.7
352.40625,SM_Depth_1,0.05,16.5
352.40625,SM_Depth_2,0.1,14.5
352.40625,SM_Depth_3,0.2,13.5
352.40625,SM_Depth_4,0.5,11.5
352.40625,SM_Depth_5,1,9.1
352.40625,SM_Depth_7,2.5,4.5
352.40625,SM_Depth_6,2,6.8
352.40625,SM_Depth_8,2.7,5.4
352.40625,SM_Depth_9,3,13.7
352.41666667,SM_Depth_1,0.05,16.5
352.41666667,SM_Depth_2,0.1,14.5
352.41666667,SM_Depth_3,0.2,13.4
352.41666667,SM_Depth_4,0.5,11.5
352.41666667,SM_Depth_5,1,9.1
352.41666667,SM_Depth_7,2.5,4.5
352.41666667,SM_Depth_6,2,6.8
352.41666667,SM_Depth_8,2.7,5.4
352.41666667,SM_Depth_9,3,13.7
352.42708333,SM_Depth_1,0.05,16.4
352.42708333,SM_Depth_2,0.1,14.4
352.42708333,SM_Depth_3,0.2,13.4
352.42708333,SM_Depth_4,0.5,11.5
352.42708333,SM_Depth_5,1,9.1
352.42708333,SM_Depth_7,2.5,4.5
352.42708333,SM_Depth_6,2,6.8
352.42708333,SM_Depth_8,2.7,5.4
352.42708333,SM_Depth_9,3,13.7
352.4375,SM_Depth_1,0.05,16.4
352.4375,SM_Depth_2,0.1,14.4
352.4375,SM_Depth_3,0.2,13.4
352.4375,SM_Depth_4,0.5,11.5
352.4375,SM_Depth_5,1,9.1
352.4375,SM_Depth_7,2.5,4.5
352.4375,SM_Depth_6,2,6.8
352.4375,SM_Depth_8,2.7,5.4
352.4375,SM_Depth_9,3,13.7
352.44791667,SM_Depth_1,0.05,16.4
352.44791667,SM_Depth_2,0.1,14.4
352.44791667,SM_Depth_3,0.2,13.4
352.44791667,SM_Depth_4,0.5,11.5
352.44791667,SM_Depth_5,1,9.1
352.44791667,SM_Depth_7,2.5,4.5
352.44791667,SM_Depth_6,2,6.8
352.44791667,SM_Depth_8,2.7,5.4
352.44791667,SM_Depth_9,3,13.7
352.45833333,SM_Depth_1,0.05,16.3
352.45833333,SM_Depth_2,0.1,14.4
352.45833333,SM_Depth_3,0.2,13.4
352.45833333,SM_Depth_4,0.5,11.5
352.45833333,SM_Depth_5,1,9.1
352.45833333,SM_Depth_7,2.5,4.5
352.45833333,SM_Depth_6,2,6.8
352.45833333,SM_Depth_8,2.7,5.4
352.45833333,SM_Depth_9,3,13.7
352.46875,SM_Depth_1,0.05,16.4
352.46875,SM_Depth_2,0.1,14.4
352.46875,SM_Depth_3,0.2,13.4
352.46875,SM_Depth_4,0.5,11.5
352.46875,SM_Depth_5,1,9.1
352.46875,SM_Depth_7,2.5,4.5
352.46875,SM_Depth_6,2,6.8
352.46875,SM_Depth_8,2.7,5.4
352.46875,SM_Depth_9,3,13.7
352.47916667,SM_Depth_1,0.05,16.4
352.47916667,SM_Depth_2,0.1,14.4
352.47916667,SM_Depth_3,0.2,13.4
352.47916667,SM_Depth_4,0.5,11.5
352.47916667,SM_Depth_5,1,9.1
352.47916667,SM_Depth_7,2.5,4.5
352.47916667,SM_Depth_6,2,6.8
352.47916667,SM_Depth_8,2.7,5.4
352.47916667,SM_Depth_9,3,13.7
352.48958333,SM_Depth_1,0.05,16.4
352.48958333,SM_Depth_2,0.1,14.4
352.48958333,SM_Depth_3,0.2,13.4
352.48958333,SM_Depth_4,0.5,11.5
352.48958333,SM_Depth_5,1,9.1
352.48958333,SM_Depth_7,2.5,4.5
352.48958333,SM_Depth_6,2,6.8
352.48958333,SM_Depth_8,2.7,5.4
352.48958333,SM_Depth_9,3,13.7
352.5,SM_Depth_1,0.05,16.3
352.5,SM_Depth_2,0.1,14.4
352.5,SM_Depth_3,0.2,13.4
352.5,SM_Depth_4,0.5,11.5
352.5,SM_Depth_5,1,9.1
352.5,SM_Depth_7,2.5,4.5
352.5,SM_Depth_6,2,6.8
352.5,SM_Depth_8,2.7,5.4
352.5,SM_Depth_9,3,13.7
352.51041667,SM_Depth_1,0.05,16.3
352.51041667,SM_Depth_2,0.1,14.4
352.51041667,SM_Depth_3,0.2,13.4
352.51041667,SM_Depth_4,0.5,11.5
352.51041667,SM_Depth_5,1,9.1
352.51041667,SM_Depth_7,2.5,4.5
352.51041667,SM_Depth_6,2,6.8
352.51041667,SM_Depth_8,2.7,5.4
352.51041667,SM_Depth_9,3,13.7
352.52083333,SM_Depth_1,0.05,16.3
352.52083333,SM_Depth_2,0.1,14.4
352.52083333,SM_Depth_3,0.2,13.4
352.52083333,SM_Depth_4,0.5,11.5
352.52083333,SM_Depth_5,1,9.1
352.52083333,SM_Depth_7,2.5,4.5
352.52083333,SM_Depth_6,2,6.8
352.52083333,SM_Depth_8,2.7,5.4
352.52083333,SM_Depth_9,3,13.7
352.53125,SM_Depth_1,0.05,16.3
352.53125,SM_Depth_2,0.1,14.4
352.53125,SM_Depth_3,0.2,13.4
352.53125,SM_Depth_4,0.5,11.5
352.53125,SM_Depth_5,1,9.1
352.53125,SM_Depth_7,2.5,4.5
352.53125,SM_Depth_6,2,6.8
352.53125,SM_Depth_8,2.7,5.4
352.53125,SM_Depth_9,3,13.7
352.54166667,SM_Depth_1,0.05,16.3
352.54166667,SM_Depth_2,0.1,14.4
352.54166667,SM_Depth_3,0.2,13.4
352.54166667,SM_Depth_4,0.5,11.5
352.54166667,SM_Depth_5,1,9.1
352.54166667,SM_Depth_7,2.5,4.5
352.54166667,SM_Depth_6,2,6.8
352.54166667,SM_Depth_8,2.7,5.4
352.54166667,SM_Depth_9,3,13.7
352.55208333,SM_Depth_1,0.05,16.3
352.55208333,SM_Depth_2,0.1,14.4
352.55208333,SM_Depth_3,0.2,13.4
352.55208333,SM_Depth_4,0.5,11.5
352.55208333,SM_Depth_5,1,9.1
352.55208333,SM_Depth_7,2.5,4.5
352.55208333,SM_Depth_6,2,6.8
352.55208333,SM_Depth_8,2.7,5.4
352.55208333,SM_Depth_9,3,13.7
352.5625,SM_Depth_1,0.05,16.3
352.5625,SM_Depth_2,0.1,14.4
352.5625,SM_Depth_3,0.2,13.4
352.5625,SM_Depth_4,0.5,11.5
352.5625,SM_Depth_5,1,9.1
352.5625,SM_Depth_7,2.5,4.5
352.5625,SM_Depth_6,2,6.8
352.5625,SM_Depth_8,2.7,5.4
352.5625,SM_Depth_9,3,13.7
352.57291667,SM_Depth_1,0.05,16.3
352.57291667,SM_Depth_2,0.1,14.4
352.57291667,SM_Depth_3,0.2,13.4
352.57291667,SM_Depth_4,0.5,11.5
352.57291667,SM_Depth_5,1,9.1
352.57291667,SM_Depth_7,2.5,4.5
352.57291667,SM_Depth_6,2,6.8
352.57291667,SM_Depth_8,2.7,5.4
352.57291667,SM_Depth_9,3,13.7
352.58333333,SM_Depth_1,0.05,16.3
352.58333333,SM_Depth_2,0.1,14.4
352.58333333,SM_Depth_3,0.2,13.4
352.58333333,SM_Depth_4,0.5,11.5
352.58333333,SM_Depth_5,1,9.1
352.58333333,SM_Depth_7,2.5,4.5
352.58333333,SM_Depth_6,2,6.8
352.58333333,SM_Depth_8,2.7,5.4
352.58333333,SM_Depth_9,3,13.7
352.59375,SM_Depth_1,0.05,16.3
352.59375,SM_Depth_2,0.1,14.4
352.59375,SM_Depth_3,0.2,13.4
352.59375,SM_Depth_4,0.5,11.5
352.59375,SM_Depth_5,1,9.1
352.59375,SM_Depth_7,2.5,4.5
352.59375,SM_Depth_6,2,6.8
352.59375,SM_Depth_8,2.7,5.4
352.59375,SM_Depth_9,3,13.6
352.60416667,SM_Depth_1,0.05,16.3
352.60416667,SM_Depth_2,0.1,14.4
352.60416667,SM_Depth_3,0.2,13.4
352.60416667,SM_Depth_4,0.5,11.5
352.60416667,SM_Depth_5,1,9.1
352.60416667,SM_Depth_7,2.5,4.5
352.60416667,SM_Depth_6,2,6.8
352.60416667,SM_Depth_8,2.7,5.4
352.60416667,SM_Depth_9,3,13.6
352.61458333,SM_Depth_1,0.05,16.3
352.61458333,SM_Depth_2,0.1,14.4
352.61458333,SM_Depth_3,0.2,13.4
352.61458333,SM_Depth_4,0.5,11.5
352.61458333,SM_Depth_5,1,9.1
352.61458333,SM_Depth_7,2.5,4.5
352.61458333,SM_Depth_6,2,6.8
352.61458333,SM_Depth_8,2.7,5.4
352.61458333,SM_Depth_9,3,13.6
352.625,SM_Depth_1,0.05,16.3
352.625,SM_Depth_2,0.1,14.4
352.625,SM_Depth_3,0.2,13.4
352.625,SM_Depth_4,0.5,11.5
352.625,SM_Depth_5,1,9.1
352.625,SM_Depth_7,2.5,4.5
352.625,SM_Depth_6,2,6.8
352.625,SM_Depth_8,2.7,5.4
352.625,SM_Depth_9,3,13.6
352.63541667,SM_Depth_1,0.05,16.3
352.63541667,SM_Depth_2,0.1,14.4
352.63541667,SM_Depth_3,0.2,13.4
352.63541667,SM_Depth_4,0.5,11.5
352.63541667,SM_Depth_5,1,9.1
352.63541667,SM_Depth_7,2.5,4.5
352.63541667,SM_Depth_6,2,6.8
352.63541667,SM_Depth_8,2.7,5.4
352.63541667,SM_Depth_9,3,13.6
352.64583333,SM_Depth_1,0.05,16.3
352.64583333,SM_Depth_2,0.1,14.4
352.64583333,SM_Depth_3,0.2,13.4
352.64583333,SM_Depth_4,0.5,11.5
352.64583333,SM_Depth_5,1,9.1
352.64583333,SM_Depth_7,2.5,4.5
352.64583333,SM_Depth_6,2,6.8
352.64583333,SM_Depth_8,2.7,5.4
352.64583333,SM_Depth_9,3,13.6
352.65625,SM_Depth_1,0.05,16.3
352.65625,SM_Depth_2,0.1,14.4
352.65625,SM_Depth_3,0.2,13.4
352.65625,SM_Depth_4,0.5,11.5
352.65625,SM_Depth_5,1,9.1
352.65625,SM_Depth_7,2.5,4.5
352.65625,SM_Depth_6,2,6.8
352.65625,SM_Depth_8,2.7,5.4
352.65625,SM_Depth_9,3,13.6
352.66666667,SM_Depth_1,0.05,16.3
352.66666667,SM_Depth_2,0.1,14.4
352.66666667,SM_Depth_3,0.2,13.4
352.66666667,SM_Depth_4,0.5,11.5
352.66666667,SM_Depth_5,1,9.1
352.66666667,SM_Depth_7,2.5,4.5
352.66666667,SM_Depth_6,2,6.8
352.66666667,SM_Depth_8,2.7,5.4
352.66666667,SM_Depth_9,3,13.6
352.67708333,SM_Depth_1,0.05,16.3
352.67708333,SM_Depth_2,0.1,14.4
352.67708333,SM_Depth_3,0.2,13.4
352.67708333,SM_Depth_4,0.5,11.5
352.67708333,SM_Depth_5,1,9.1
352.67708333,SM_Depth_7,2.5,4.5
352.67708333,SM_Depth_6,2,6.8
352.67708333,SM_Depth_8,2.7,5.4
352.67708333,SM_Depth_9,3,13.6
352.6875,SM_Depth_1,0.05,16.3
352.6875,SM_Depth_2,0.1,14.4
352.6875,SM_Depth_3,0.2,13.4
352.6875,SM_Depth_4,0.5,11.5
352.6875,SM_Depth_5,1,9.1
352.6875,SM_Depth_7,2.5,4.5
352.6875,SM_Depth_6,2,6.8
352.6875,SM_Depth_8,2.7,5.4
352.6875,SM_Depth_9,3,13.6
352.69791667,SM_Depth_1,0.05,16.3
352.69791667,SM_Depth_2,0.1,14.4
352.69791667,SM_Depth_3,0.2,13.4
352.69791667,SM_Depth_4,0.5,11.5
352.69791667,SM_Depth_5,1,9.1
352.69791667,SM_Depth_7,2.5,4.5
352.69791667,SM_Depth_6,2,6.8
352.69791667,SM_Depth_8,2.7,5.4
352.69791667,SM_Depth_9,3,13.6
352.70833333,SM_Depth_1,0.05,16.3
352.70833333,SM_Depth_2,0.1,14.4
352.70833333,SM_Depth_3,0.2,13.4
352.70833333,SM_Depth_4,0.5,11.5
352.70833333,SM_Depth_5,1,9.1
352.70833333,SM_Depth_7,2.5,4.5
352.70833333,SM_Depth_6,2,6.8
352.70833333,SM_Depth_8,2.7,5.4
352.70833333,SM_Depth_9,3,13.6
352.71875,SM_Depth_1,0.05,16.3
352.71875,SM_Depth_2,0.1,14.4
352.71875,SM_Depth_3,0.2,13.3
352.71875,SM_Depth_4,0.5,11.5
352.71875,SM_Depth_5,1,9.1
352.71875,SM_Depth_7,2.5,4.5
352.71875,SM_Depth_6,2,6.8
352.71875,SM_Depth_8,2.7,5.4
352.71875,SM_Depth_9,3,13.6
352.72916667,SM_Depth_1,0.05,16.3
352.72916667,SM_Depth_2,0.1,14.4
352.72916667,SM_Depth_3,0.2,13.3
352.72916667,SM_Depth_4,0.5,11.5
352.72916667,SM_Depth_5,1,9.1
352.72916667,SM_Depth_7,2.5,4.5
352.72916667,SM_Depth_6,2,6.8
352.72916667,SM_Depth_8,2.7,5.4
352.72916667,SM_Depth_9,3,13.6
352.73958333,SM_Depth_1,0.05,16.2
352.73958333,SM_Depth_2,0.1,14.4
352.73958333,SM_Depth_3,0.2,13.3
352.73958333,SM_Depth_4,0.5,11.5
352.73958333,SM_Depth_5,1,9.1
352.73958333,SM_Depth_7,2.5,4.5
352.73958333,SM_Depth_6,2,6.8
352.73958333,SM_Depth_8,2.7,5.4
352.73958333,SM_Depth_9,3,13.6
352.75,SM_Depth_1,0.05,16.2
352.75,SM_Depth_2,0.1,14.4
352.75,SM_Depth_3,0.2,13.3
352.75,SM_Depth_4,0.5,11.5
352.75,SM_Depth_5,1,9.1
352.75,SM_Depth_7,2.5,4.5
352.75,SM_Depth_6,2,6.8
352.75,SM_Depth_8,2.7,5.4
352.75,SM_Depth_9,3,13.6
352.76041667,SM_Depth_1,0.05,16.2
352.76041667,SM_Depth_2,0.1,14.4
352.76041667,SM_Depth_3,0.2,13.3
352.76041667,SM_Depth_4,0.5,11.5
352.76041667,SM_Depth_5,1,9.1
352.76041667,SM_Depth_7,2.5,4.5
352.76041667,SM_Depth_6,2,6.8
352.76041667,SM_Depth_8,2.7,5.4
352.76041667,SM_Depth_9,3,13.6
352.77083333,SM_Depth_1,0.05,16.2
352.77083333,SM_Depth_2,0.1,14.4
352.77083333,SM_Depth_3,0.2,13.3
352.77083333,SM_Depth_4,0.5,11.5
352.77083333,SM_Depth_5,1,9.1
352.77083333,SM_Depth_7,2.5,4.5
352.77083333,SM_Depth_6,2,6.8
352.77083333,SM_Depth_8,2.7,5.4
352.77083333,SM_Depth_9,3,13.6
352.78125,SM_Depth_1,0.05,16.3
352.78125,SM_Depth_2,0.1,14.4
352.78125,SM_Depth_3,0.2,13.3
352.78125,SM_Depth_4,0.5,11.5
352.78125,SM_Depth_5,1,9.1
352.78125,SM_Depth_7,2.5,4.5
352.78125,SM_Depth_6,2,6.8
352.78125,SM_Depth_8,2.7,5.4
352.78125,SM_Depth_9,3,13.6
352.79166667,SM_Depth_1,0.05,16.3
352.79166667,SM_Depth_2,0.1,14.3
352.79166667,SM_Depth_3,0.2,13.3
352.79166667,SM_Depth_4,0.5,11.5
352.79166667,SM_Depth_5,1,9.1
352.79166667,SM_Depth_7,2.5,4.5
352.79166667,SM_Depth_6,2,6.8
352.79166667,SM_Depth_8,2.7,5.4
352.79166667,SM_Depth_9,3,13.6
352.80208333,SM_Depth_1,0.05,16.2
352.80208333,SM_Depth_2,0.1,14.3
352.80208333,SM_Depth_3,0.2,13.3
352.80208333,SM_Depth_4,0.5,11.5
352.80208333,SM_Depth_5,1,9.1
352.80208333,SM_Depth_7,2.5,4.5
352.80208333,SM_Depth_6,2,6.8
352.80208333,SM_Depth_8,2.7,5.4
352.80208333,SM_Depth_9,3,13.6
352.8125,SM_Depth_1,0.05,16.2
352.8125,SM_Depth_2,0.1,14.3
352.8125,SM_Depth_3,0.2,13.3
352.8125,SM_Depth_4,0.5,11.5
352.8125,SM_Depth_5,1,9.1
352.8125,SM_Depth_7,2.5,4.5
352.8125,SM_Depth_6,2,6.8
352.8125,SM_Depth_8,2.7,5.4
352.8125,SM_Depth_9,3,13.6
352.82291667,SM_Depth_1,0.05,16.2
352.82291667,SM_Depth_2,0.1,14.3
352.82291667,SM_Depth_3,0.2,13.3
352.82291667,SM_Depth_4,0.5,11.5
352.82291667,SM_Depth_5,1,9.1
352.82291667,SM_Depth_7,2.5,4.5
352.82291667,SM_Depth_6,2,6.8
352.82291667,SM_Depth_8,2.7,5.4
352.82291667,SM_Depth_9,3,13.6
352.83333333,SM_Depth_1,0.05,16.2
352.83333333,SM_Depth_2,0.1,14.3
352.83333333,SM_Depth_3,0.2,13.3
352.83333333,SM_Depth_4,0.5,11.5
352.83333333,SM_Depth_5,1,9.1
352.83333333,SM_Depth_7,2.5,4.5
352.83333333,SM_Depth_6,2,6.8
352.83333333,SM_Depth_8,2.7,5.4
352.83333333,SM_Depth_9,3,13.6
352.84375,SM_Depth_1,0.05,16.1
352.84375,SM_Depth_2,0.1,14.3
352.84375,SM_Depth_3,0.2,13.3
352.84375,SM_Depth_4,0.5,11.5
352.84375,SM_Depth_5,1,9.1
352.84375,SM_Depth_7,2.5,4.5
352.84375,SM_Depth_6,2,6.8
352.84375,SM_Depth_8,2.7,5.4
352.84375,SM_Depth_9,3,13.6
352.85416667,SM_Depth_1,0.05,16.1
352.85416667,SM_Depth_2,0.1,14.3
352.85416667,SM_Depth_3,0.2,13.3
352.85416667,SM_Depth_4,0.5,11.5
352.85416667,SM_Depth_5,1,9.1
352.85416667,SM_Depth_7,2.5,4.5
352.85416667,SM_Depth_6,2,6.8
352.85416667,SM_Depth_8,2.7,5.4
352.85416667,SM_Depth_9,3,13.6
352.86458333,SM_Depth_1,0.05,16.2
352.86458333,SM_Depth_2,0.1,14.3
352.86458333,SM_Depth_3,0.2,13.3
352.86458333,SM_Depth_4,0.5,11.5
352.86458333,SM_Depth_5,1,9.1
352.86458333,SM_Depth_7,2.5,4.5
352.86458333,SM_Depth_6,2,6.8
352.86458333,SM_Depth_8,2.7,5.4
352.86458333,SM_Depth_9,3,13.5
352.875,SM_Depth_1,0.05,16.2
352.875,SM_Depth_2,0.1,14.3
352.875,SM_Depth_3,0.2,13.3
352.875,SM_Depth_4,0.5,11.5
352.875,SM_Depth_5,1,9.1
352.875,SM_Depth_7,2.5,4.5
352.875,SM_Depth_6,2,6.8
352.875,SM_Depth_8,2.7,5.4
352.875,SM_Depth_9,3,13.5
352.88541667,SM_Depth_1,0.05,16.2
352.88541667,SM_Depth_2,0.1,14.3
352.88541667,SM_Depth_3,0.2,13.3
352.88541667,SM_Depth_4,0.5,11.5
352.88541667,SM_Depth_5,1,9.1
352.88541667,SM_Depth_7,2.5,4.5
352.88541667,SM_Depth_6,2,6.8
352.88541667,SM_Depth_8,2.7,5.4
352.88541667,SM_Depth_9,3,13.5
352.89583333,SM_Depth_1,0.05,16.3
352.89583333,SM_Depth_2,0.1,14.3
352.89583333,SM_Depth_3,0.2,13.3
352.89583333,SM_Depth_4,0.5,11.5
352.89583333,SM_Depth_5,1,9.1
352.89583333,SM_Depth_7,2.5,4.5
352.89583333,SM_Depth_6,2,6.8
352.89583333,SM_Depth_8,2.7,5.4
352.89583333,SM_Depth_9,3,13.5
352.90625,SM_Depth_1,0.05,16.2
352.90625,SM_Depth_2,0.1,14.3
352.90625,SM_Depth_3,0.2,13.3
352.90625,SM_Depth_4,0.5,11.5
352.90625,SM_Depth_5,1,9.1
352.90625,SM_Depth_7,2.5,4.5
352.90625,SM_Depth_6,2,6.8
352.90625,SM_Depth_8,2.7,5.4
352.90625,SM_Depth_9,3,13.5
352.91666667,SM_Depth_1,0.05,16.2
352.91666667,SM_Depth_2,0.1,14.3
352.91666667,SM_Depth_3,0.2,13.3
352.91666667,SM_Depth_4,0.5,11.5
352.91666667,SM_Depth_5,1,9.1
352.91666667,SM_Depth_7,2.5,4.5
352.91666667,SM_Depth_6,2,6.8
352.91666667,SM_Depth_8,2.7,5.4
352.91666667,SM_Depth_9,3,13.5
352.92708333,SM_Depth_1,0.05,16.2
352.92708333,SM_Depth_2,0.1,14.3
352.92708333,SM_Depth_3,0.2,13.3
352.92708333,SM_Depth_4,0.5,11.5
352.92708333,SM_Depth_5,1,9.1
352.92708333,SM_Depth_7,2.5,4.5
352.92708333,SM_Depth_6,2,6.8
352.92708333,SM_Depth_8,2.7,5.4
352.92708333,SM_Depth_9,3,13.5
352.9375,SM_Depth_1,0.05,16.2
